pscore,eligible,matched
0.962576117005948,1,0
0.9262909309228677,1,0
0.9864588357305848,1,0
0.9651618242273515,1,0
0.9936715378708626,1,0
0.9247384567555705,1,0
0.9616611836255962,1,0
0.6676837773826244,1,0
0.9158566815794786,1,0
0.997999260896431,1,0
0.9676862610996144,1,0
0.6457153422460928,1,0
0.9919098958563926,1,0
0.9948205590765808,1,0
0.9845931867159334,1,0
0.9854907691726605,1,0
0.9949950463562076,1,0
0.9967657839073573,1,0
0.9417950805654238,1,0
0.9555649921689167,1,0
0.9681591570797058,1,0
0.9801782716769111,1,0
0.9217693644826793,1,0
0.9802900902057688,1,0
0.9457574563808134,1,0
0.9057649347117723,1,0
0.9895414474664853,1,0
0.9728086709474745,1,0
0.8666691930349135,1,0
0.9826603109926213,1,0
0.9927638989652257,1,0
0.972675429959436,1,0
0.9836822122797272,1,0
0.9644036508514772,1,0
0.999076319159058,1,0
0.9782479952835512,1,0
0.9953271416607457,1,0
0.9471056389967925,1,0
0.6650064075242885,1,0
0.9762126186435093,1,0
0.9548029961563901,1,0
0.9882178959800645,1,0
0.988704127852754,1,0
0.5997591562821614,1,0
0.7203979225305785,1,0
0.9926204008844014,1,0
0.9878380706474096,1,0
0.9395911436151964,1,0
0.9406690280898784,1,0
0.9859305539184348,1,0
0.9756979876266636,1,0
0.9887385425402904,1,0
0.9728661320830267,1,0
0.8352361994461024,1,0
0.9726852346936822,1,0
0.9344454363910253,1,0
0.9827744403098059,1,0
0.9258714522453185,1,0
0.9848357986958862,1,0
0.9917830101438395,1,0
0.7353630098304536,1,0
0.9627865610930644,1,0
0.9840042839606797,1,0
0.9876064102642924,1,0
0.9230302881216005,1,0
0.8969421925533576,1,0
0.9832355483166199,1,0
0.9456165583182492,1,0
0.9422077299960686,1,0
0.9943296729727165,1,0
0.9841470855184904,1,0
0.9868524710370786,1,0
0.9930505354077643,1,0
0.96339847036281,1,0
0.971350246680401,1,0
0.9538562363644769,1,0
0.7039162630212841,1,0
0.9764450259568181,1,0
0.9569385539491124,1,0
0.9803092291807474,1,0
0.9442877702130519,1,0
0.8102482936076116,1,0
0.9399710291944757,1,0
0.9696054720309931,1,0
0.9540428320404051,1,0
0.9988959131728747,1,0
0.9527924030916237,0,1
0.9827161132060346,1,0
0.9744565152707326,1,0
0.8446755857940869,1,0
0.9738254530097769,1,0
0.9787584686454881,1,0
0.9624718663068236,1,0
0.911488569153187,1,0
0.9906435327010806,1,0
0.9787381426452665,1,0
0.9556649854091697,1,0
0.9978490337270961,1,0
0.9646922818891939,1,0
0.9737046323531283,1,0
0.9775078507455285,1,0
0.9940290315873432,1,0
0.9688308984127983,1,0
0.9614058379597699,1,0
0.9243151559851396,1,0
0.996076967509728,1,0
0.950936019126166,1,0
0.8762240772365892,1,0
0.8050744424690034,1,0
0.7839493925018203,1,1
0.9307119374933547,1,0
0.9581845564967698,1,0
0.9818126816041558,1,0
0.9263629156530562,1,0
0.9299640175689733,1,0
0.9932732891857832,1,0
0.9856873793226151,1,0
0.9810838271623029,1,0
0.9315664697831625,1,0
0.9796358864444973,1,0
0.9181328771324434,1,0
0.9956321219753396,1,0
0.7754953538678113,1,0
0.5198784975914816,0,1
0.9409907505331078,1,0
0.9889711128773678,1,0
0.9930514699093993,1,0
0.9137605153030846,1,0
0.9933248356847733,1,0
0.998000564722593,1,0
0.9905947936440207,1,0
0.8454965654628833,1,0
0.9913272461101671,0,1
0.9919656669436165,1,0
0.9466154233255535,1,0
0.9953510850806604,1,0
0.939906503693681,1,0
0.9935904661958204,1,0
0.9927858290386931,1,0
0.9868462726932444,0,1
0.9950393264379908,1,0
0.9356103639993247,1,0
0.994815934811576,1,0
0.9721437655180383,1,0
0.9790495376860444,1,0
0.9807912944311858,1,0
0.981223202309907,1,0
0.9863480075682612,1,0
0.868617462659447,1,0
0.9768014078736297,1,0
0.9936131599629243,1,0
0.9882529056724456,0,1
0.9803739197081839,0,1
0.8420787913082782,1,0
0.9845875835317598,1,0
0.9874534644837143,1,0
0.18269198055613528,0,1
0.9893716245421511,1,0
0.9394509935320853,1,0
0.9951701720709211,1,0
0.9723773697526154,1,0
0.984638996611486,1,0
0.9622537272270161,1,0
0.944961835860913,1,0
0.8432716864272689,1,0
0.9743817321275382,1,0
0.9813810983071206,1,0
0.9196402170531278,1,1
0.981472310123676,1,0
0.9712415971411614,1,0
0.9943699112593962,1,0
0.8934961715824468,1,0
0.953314789132916,1,0
0.9674058619176406,1,0
0.9955363633621556,1,0
0.862003885460308,0,1
0.971928384679229,1,0
0.9907427456560965,0,1
0.9970788296335119,1,0
0.9759150221919155,1,0
0.9918131827351794,1,0
0.9567451818757632,1,0
0.9896714650294295,1,0
0.9497852515970495,1,0
0.957164409455727,1,0
0.984222559250498,1,0
0.9506791945886885,1,0
0.9904138403613156,1,0
0.9850680912936058,1,0
0.9197761392090217,1,0
0.8938227911355461,1,0
0.9379656378391935,1,0
0.96168971515079,1,0
0.9938628753055803,1,0
0.9529337690975787,1,0
0.9605239762423226,1,0
0.9750043259171899,1,0
0.9724102012528935,1,0
0.8148328192901533,1,1
0.9662128699090824,1,0
0.9965540990649056,1,0
0.9750066410697611,1,0
0.9828182395364801,1,0
0.9934491770416105,1,0
0.9793522194378108,1,0
0.9972020426412015,1,0
0.9364284876498687,1,0
0.9787987991378619,1,0
0.9887497016877157,1,0
0.9886472624389219,1,0
0.9857931526547842,1,0
0.9680820773499788,1,0
0.9869331085377595,1,0
0.8730600846460291,1,0
0.9691454723223362,1,0
0.9955120734445331,1,0
0.9877443616320991,1,0
0.9947081009095654,1,0
0.9545768143273772,1,0
0.9698983727815648,0,1
0.8913840151404215,1,0
0.9752524937484519,1,0
0.9897670417561527,1,0
0.3838326161019674,1,0
0.9619324563174709,1,0
0.9446711427877343,1,0
0.9289491906632994,1,0
0.966746642540101,1,0
0.9808087501458179,1,0
0.917909307881315,1,0
0.9387296221682266,1,0
0.9780469090587226,1,0
0.9782355893018246,1,0
0.9841449344090957,1,0
0.9317993686176481,1,0
0.9904768116348224,1,0
0.9750628976919496,1,0
0.9549658057823975,1,0
0.9750052219979616,1,0
0.9775364061147622,1,0
0.96997891904675,1,0
0.9941170611033007,1,0
0.9954710594863232,1,0
0.9848432218160349,1,0
0.8351070651128435,1,1
0.9887035628724042,0,1
0.9921772301752569,1,0
0.9891567652198984,1,1
0.9698151502297035,1,0
0.967349424331516,0,1
0.9660358045726605,1,0
0.9920089257150185,1,0
0.9814486883242232,1,0
0.9952774574606396,1,0
0.8733382756661274,1,0
0.9601367403326658,1,0
0.9733502415112668,1,0
0.9646298978370281,1,0
0.9796833319560752,1,0
0.720541394914212,1,0
0.9605682113365319,0,1
0.9946497031690457,1,0
0.9382039677908465,1,0
0.968799485717982,1,0
0.9919346022777585,1,0
0.9625291769737951,1,0
0.9741384758410959,1,0
0.9106318079194818,0,1
0.9870486152921223,1,0
0.997204377695159,1,0
0.9981879445061879,1,0
0.9840033282386902,1,0
0.9857724605759983,1,0
0.9784764545081781,1,0
0.8953017430587827,1,1
0.9892041927924803,1,0
0.9943612352837895,1,0
0.9434840221682426,1,0
0.980035327560534,1,0
0.9829526485212337,1,0
0.966435763538803,1,0
0.8762509851982554,1,1
0.917586449209578,1,0
0.987106753125563,1,0
0.9871680912739378,1,0
0.873124823658232,1,0
0.9769201491754375,1,0
0.9888698579352903,1,0
0.9899488891743126,1,0
0.29345051414074164,1,0
0.9883229812664804,1,0
0.9912159054739957,1,0
0.9816110524748793,1,0
0.9764887643990157,1,0
0.96635713096848,1,0
0.9821368240452728,1,0
0.9469556733126456,1,0
0.6834627099399846,1,1
0.9679306810169261,1,0
0.9290561081880436,1,0
0.9784737069970284,1,0
0.9182897049633193,1,0
0.9897895629865409,1,0
0.9488625852774599,1,0
0.9950344365963968,1,0
0.8286702879703847,1,1
0.9872989715721525,1,0
0.9789766977445451,1,0
0.9016126298791632,1,0
0.9418514378425168,1,0
0.9739611210109393,1,0
0.9907248062324672,1,0
0.9129311657707583,1,0
0.8179007943162595,1,0
0.9977822645869179,1,0
0.9974527888611572,1,0
0.9627281411486663,1,0
0.9765000545690307,1,0
0.9714145745843181,1,0
0.977009526755316,1,0
0.9690605359501964,1,0
0.937689259551948,1,0
0.9770848711968014,1,0
0.9696959646403333,1,0
0.9971073845627288,1,0
0.9573905327720836,1,0
0.9760342005624965,1,0
0.9761503954317432,1,0
0.914729042294196,1,1
0.8372353006043083,1,1
0.753023176967209,0,1
0.9177604118322754,1,0
0.9864258570895773,1,0
0.9545783575407558,1,0
0.8979301190684595,1,1
0.8636785975458131,1,1
0.8568513153534589,1,0
0.9647120217664943,1,0
0.8631053103247951,1,0
0.999750690481763,1,0
0.9923215919254054,1,0
0.9573612724270193,1,0
0.9121451312228853,1,0
0.9864961759659899,1,0
0.9373280671490382,1,0
0.9892038969161059,1,0
0.8988711442242805,1,0
0.9760256599481076,1,0
0.9978361418447659,1,0
0.9446728117473706,1,0
0.9748467353665071,1,0
0.9334372690241964,1,0
0.9491538115392045,1,0
0.9213802635199124,1,0
0.9928358295729227,1,0
0.989696413113439,1,0
0.9725759330681691,1,0
0.9935032381735563,1,0
0.9814985267691612,1,0
0.9839520339983713,1,0
0.9924909572118262,1,0
0.917711255261394,1,0
0.9818968663368789,1,0
0.9747440696356934,1,0
0.9871958349625606,1,0
0.9776643712390976,1,0
0.9779978433342441,1,0
0.7893099117172652,1,1
0.9748495766487159,1,0
0.9724601364175693,1,0
0.9939765172562838,1,0
0.9146095610141887,1,0
0.9659508870558575,1,0
0.8470042752923118,1,0
0.9864161103178705,1,0
0.9947539707044296,1,0
0.9428519247756105,1,0
0.995459561089501,1,0
0.9647011817196234,1,0
0.9410121166241817,1,0
0.8836729416413349,1,0
0.9359110691444071,1,0
0.852197295302089,1,1
0.9305377268735592,1,0
0.9934894729948622,1,0
0.9824869766373977,1,0
0.9788552212708637,1,0
0.99343561736975,1,0
0.9755536327446007,1,0
0.9551868001366011,1,0
0.9417819605586726,1,0
0.9952468827892579,1,0
0.9766999039752685,1,0
0.9950011136998942,1,0
0.9485180911023527,1,0
0.9280765076844056,1,0
0.9944892759022362,1,0
0.9785320100551859,1,0
0.9871881939411052,1,0
0.9782960189280733,1,0
0.9929892541041168,1,0
0.9465542956922841,1,0
0.8537457276697428,1,0
0.9009124632725961,1,1
0.9942669571439681,1,0
0.992414263027885,1,0
0.9863172795722007,1,0
0.9921688378198404,1,0
0.9114769950019291,1,0
0.9909262839990198,1,0
0.993957380340309,1,0
0.9806780327307874,1,0
0.9849613568959252,1,0
0.9889821357812699,1,0
0.9816813521428629,1,0
0.9898157817234998,1,0
0.9770556562164422,1,0
0.9730153434382068,1,0
0.9225328515004624,1,0
0.8543146912671965,1,0
0.9642747195771686,1,0
0.9922175474736942,1,0
0.9656643570554939,1,0
0.9871940834311591,1,0
0.9128622188437285,1,0
0.9601417635982022,1,0
0.6438301284041454,1,0
0.9796556590905288,1,0
0.9724553219446472,1,0
0.9288336750036275,1,0
0.9941365053169796,1,0
0.9201000000933307,0,1
0.9868769847206832,1,0
0.9046541847175765,1,0
0.9123157805493395,0,1
0.9783937511152679,1,0
0.9930945182795003,1,0
0.9727373792280491,1,0
0.9803681240618514,1,0
0.9259572731418829,1,0
0.9249872193385034,1,0
0.9985497476284015,1,0
0.8884111925564216,1,0
0.9840969820676143,1,0
0.9696309296129311,1,0
0.9838028443019061,1,0
0.9932199515951367,1,0
0.8723349989269147,1,0
0.9020362350981291,0,1
0.8819528007355355,1,0
0.9922310144409592,1,0
0.9843536915526616,1,0
0.9888818896657745,1,0
0.9869505299179039,1,0
0.9377297558197281,1,0
0.9895409920796007,1,1
0.9761756158397,1,0
0.9927148049761294,1,0
0.9012181547826904,1,0
0.9880000986685566,1,0
0.9613789850028605,1,0
0.9469208806733528,1,0
0.9881938447690871,1,0
0.9667970394595038,1,0
0.9877452870394373,1,0
0.7923148382614801,0,1
0.9868492344757975,1,0
0.9623531327255205,1,0
0.9778444720568756,1,0
0.9485245499657611,1,0
0.9154997355039447,1,0
0.9830964926737606,1,0
0.9957905483601311,1,0
0.9938627505309436,1,0
0.9964831781846177,1,0
0.9703282148925817,1,0
0.9787506609624146,1,0
0.98063821481886,1,0
0.8793006580744572,1,0
0.943694592200725,1,0
0.9324961392969654,1,0
0.9453091613343009,1,0
0.9867855580098883,1,0
0.94702944551852,1,0
0.8277230342116361,0,1
0.9888681752475917,1,0
0.9852349280866786,1,0
0.8720235475921617,1,0
0.9807009619091086,1,0
0.9484781698136768,1,0
0.9608538839626478,1,0
0.9948838957813895,1,0
0.9232163270370967,1,0
0.9955560094203402,1,0
0.9827906934916918,1,0
0.9680078692755733,0,1
0.9607011168897871,1,1
0.9790175062554872,1,0
0.9882934393169877,1,0
0.9856763823965573,1,0
0.979718020900728,1,0
0.9836168516514268,1,0
0.9387469754208858,1,0
0.9632446028300018,1,0
0.9936860579656338,1,0
0.9928471387362949,1,0
0.8887148979097935,1,1
0.9928027161443542,1,0
0.8791375014099506,1,0
0.9886483262239902,1,0
0.9417628863675431,1,0
0.9855709216711824,1,0
0.9241606968907605,1,0
0.9008133069020912,1,0
0.7732324679407757,1,0
0.7573655498898959,0,1
0.9389643654881218,1,0
0.9862797436968088,1,0
0.9958323793567149,1,0
0.9838407947713651,1,0
0.9943574132408161,1,0
0.9826073541254866,1,0
0.959318031182209,1,0
0.9934457098487476,1,0
0.9891454776602595,1,0
0.9421078100995905,1,0
0.9387626951586967,0,1
0.9111420366364874,1,0
0.9915783602635055,1,0
0.98167681022721,1,0
0.9767148221023659,1,0
0.8049999831226289,1,0
0.9707292224132753,1,0
0.9535950189803974,1,0
0.9073412112872945,0,1
0.9935727277970411,1,0
0.9866976989552275,1,0
0.9274750756702184,1,0
0.9901808653784279,1,0
0.9752198650987893,1,0
0.9567073474885045,1,0
0.9448264534132947,1,0
0.9904863949410284,1,0
0.9635354169180238,1,0
0.9919633837753563,1,0
0.995192401873917,1,0
0.9937265649155949,1,0
0.8508290718985063,1,0
0.8391899714293868,1,0
0.9921059301809129,1,0
0.9562165985412718,1,0
0.9812068841847255,1,0
0.9284053127640512,1,0
0.9958686544687054,1,0
0.9579573655046201,1,0
0.9778727897819256,1,0
0.9637256774724582,1,0
0.9304049325482496,1,0
0.9943273968598204,1,0
0.9551194891295132,1,0
0.9974554599771362,1,0
0.9954679683639315,1,0
0.9116365317928634,1,0
0.9784737191354963,1,0
0.9799209212360502,1,0
0.9505197231670206,1,0
0.9437563551275115,1,0
0.9567209834558392,1,0
0.9967907397656622,1,0
0.9873224078236696,1,0
0.9241502565642765,0,1
0.9957853641755652,1,0
0.8670939105092584,1,1
0.9670789953642521,1,0
0.9966357971042503,1,0
0.9755437581443351,1,0
0.9646825616840127,1,0
0.9711027912018498,1,0
0.990766509044214,1,0
0.9030069397493092,1,0
0.9547753111303211,1,0
0.9875718966222874,1,0
0.9794367316621508,1,0
0.9849291957864453,1,0
0.9838052243886188,1,0
0.7719400113327486,0,1
0.9952207126035612,1,0
0.9848599230391109,0,1
0.9082383292048725,1,0
0.9507997649052167,1,0
0.9397708562136051,1,0
0.9595535582565787,1,0
0.9752165141130075,1,0
0.8636496917246226,0,1
0.9758155310580471,1,0
0.9673117202752207,1,0
0.9698041462893525,1,0
0.9413039255201678,1,0
0.9868305237591946,1,0
0.9848157097466335,1,0
0.729188301255044,1,0
0.9398736871523121,1,0
0.9878438922109114,1,0
0.9744253097017123,1,0
0.9925716855804277,1,0
0.9588663139199423,1,0
0.9940198330784262,1,0
0.9942366945956772,1,0
0.9841311826450964,1,0
0.9303488511274398,1,0
0.976348919227993,1,0
0.9734655883672148,0,1
0.987981965034299,1,0
0.8808268375736552,1,0
0.9940500206215261,1,0
0.9397379169260185,1,0
0.9533669100352825,1,0
0.9874266262830055,1,0
0.9815705101243182,1,0
0.9654345523242975,1,0
0.8167982658361722,1,0
0.981049616994234,1,0
0.9817458397358009,1,0
0.9893569443987233,1,0
0.9164775597508235,0,1
0.9964464638217316,1,0
0.9716708850819659,1,0
0.9791916713896252,1,0
0.9452210582008846,1,0
0.9944592999129757,1,0
0.9946781561636345,1,0
0.9886635606089366,1,0
0.9941919892871672,1,0
0.9890321784356457,1,0
0.9814042169921864,1,0
0.9081752918512055,1,0
0.9941652413902043,1,0
0.8820365702980476,1,0
0.9658701744954797,0,1
0.9848730795768316,1,0
0.9771888190983811,1,0
0.9890467548335463,1,0
0.9926355341289776,1,0
0.9846461208097327,1,0
0.982953447566819,1,0
0.9515337891391779,1,0
0.9821977643561366,1,0
0.9198879240979039,1,0
0.9295688398666708,1,0
0.9444077767784663,1,0
0.9755956621164008,1,0
0.9556094770828808,1,0
0.9848522655003554,1,0
0.9950969617340248,1,0
0.9899604350309256,1,0
0.9864215349551839,1,0
0.9849446200193345,1,0
0.9941892803332385,1,0
0.9890607028699376,1,0
0.9798038585979063,1,0
0.9558257569074902,1,0
0.9949479960495156,1,0
0.9943368539152139,1,0
0.9798017402432216,1,0
0.994498912166343,1,0
0.9671001624096975,1,0
0.9829726497885308,1,0
0.9369653007229888,1,0
0.9842014817576774,1,0
0.8349733957636785,1,1
0.9795164654345404,1,0
0.9420758697460784,1,0
0.9794116701037807,1,0
0.9811263828006095,1,0
0.970285749931006,1,0
0.9728615065944534,1,1
0.9744766388900692,1,0
0.915379954224954,1,0
0.9980047064871059,1,0
0.9891337099147174,1,0
0.9866736584126972,1,0
0.9229845351400287,1,0
0.9527586897611285,1,0
0.993427007571682,1,0
0.9961630432814993,1,0
0.963102311435571,1,0
0.9678540439514983,1,0
0.9643981311556219,1,0
0.913613227808802,1,0
0.9664573515117969,1,0
0.9847529959429546,1,0
0.8882226007278118,1,0
0.8790313617154583,1,1
0.9656182791733283,1,0
0.9702167791140407,1,0
0.9883386917696951,1,0
0.9880742808767113,1,0
0.9002712653157297,1,0
0.9723761245031384,1,0
0.9620743025505266,1,0
0.9916231428147652,1,0
0.8942325181502188,1,0
0.9871915932752316,1,0
0.9894291557719631,1,0
0.9946009906064733,1,0
0.9420690793927051,1,0
0.9675239059219445,1,0
0.989783659355318,1,0
0.9959629520366596,1,0
0.9174102574911017,0,1
0.949531121488718,1,0
0.9357618868432185,1,0
0.9874981707070394,1,0
0.9954581931889301,1,0
0.7996733123123262,1,1
0.9831444364633821,1,0
0.9700184399678187,1,0
0.9799416843831071,1,0
0.9269158982720895,1,0
0.8361385550441367,0,1
0.9823266597819493,1,0
0.991123117233179,1,0
0.9464306968305823,1,0
0.9644759899978298,1,0
0.9211835051575967,0,1
0.984427414385892,1,0
0.9947582252718946,1,0
0.971073934544663,1,0
0.9676328818532182,1,0
0.7932424258985455,1,1
0.987000152147379,1,0
0.9793484926766767,1,0
0.7770964642772326,0,1
0.9950915807161932,1,0
0.9548822500725231,1,0
0.979213122366736,1,0
0.9705189818340223,1,0
0.985538055803238,1,0
0.9622821000088588,1,1
0.9844970558932525,1,0
0.8363268366537818,1,1
0.8655137428756192,1,1
0.9924921066826959,1,0
0.9863617501978447,1,0
0.9953586506621366,1,0
0.9884605367913961,1,0
0.979200918061592,1,0
0.983807635987709,1,0
0.9438744629635974,1,0
0.993721777190952,1,0
0.9489797504393844,1,0
0.9957425852680594,1,0
0.9783271766979126,1,0
0.9956522439491149,1,0
0.9612119374886589,1,0
0.8219703136147586,1,0
0.995821943506903,1,0
0.9750888716479343,1,0
0.9782560448795294,1,0
0.9786189433866154,1,0
0.9913896103871648,1,0
0.9440544656846609,1,0
0.9903191555891052,1,0
0.9562696624647262,1,0
0.5001979879132201,1,0
0.9676058316316954,1,0
0.9696467909256369,1,0
0.905758103961181,1,0
0.9829464914346813,1,0
0.9132599002775694,1,0
0.9014316205245687,1,0
0.9955648021874969,1,0
0.9859841788566702,1,0
0.997432859607807,1,0
0.9390285284920207,1,0
0.9779430204261902,1,0
0.9770023890844405,1,0
0.9930012737094834,1,0
0.9965765940961523,1,0
0.9355528527339798,1,0
0.990138170609247,1,0
0.8726221803151992,1,1
0.9850802564635684,1,0
0.9801221922422263,1,0
0.9787897726104106,1,0
0.9592262776225963,1,0
0.999282160282146,1,0
0.9814145821439095,1,0
0.9569527271500103,1,0
0.9778510638349114,1,0
0.9319974044672062,1,0
0.9702152883980185,1,0
0.9864021745500714,1,0
0.9783736230394521,1,0
0.9583156312011478,1,0
0.9499414525324528,1,0
0.9441457466477369,1,0
0.9885063699820476,1,0
0.8636508731547123,0,0
0.992633092995211,1,0
0.9974884567232667,1,0
0.9212426648817791,1,0
0.9921551744166549,0,1
0.9496756686427817,1,0
0.9731226796863858,1,0
0.9877625041260917,1,0
0.9545897118641545,1,0
0.957824655150712,1,0
0.9976616435771246,1,0
0.9874557546260194,1,0
0.9223809417428697,1,1
0.9709759485765457,1,0
0.9475161090880242,1,0
0.9896936176299703,1,0
0.9914569068267787,1,0
0.946592828031377,1,0
0.8377077420762123,1,0
0.9905917112629166,1,0
0.9404359453830713,1,0
0.9113699744159554,1,0
0.9888812443373857,1,0
0.9946193617334326,1,0
0.9925163756262595,1,0
0.9773897506377556,1,0
0.9989083043285086,1,1
0.9887642257752413,1,0
0.9159216218356969,1,1
0.9626484089291016,1,0
0.9926104896941947,1,0
0.9926429074607995,1,0
0.7236192762105303,1,1
0.9952495890333807,1,0
0.9818154419080017,1,0
0.9900133719370295,1,0
0.9859815689244195,1,0
0.9903036371576062,1,0
0.9700311849281181,1,0
0.4000049666702228,0,1
0.9656722752850682,1,0
0.9057439853581243,1,0
0.9497573065093493,1,0
0.8454338651892335,1,0
0.9806629690984621,1,0
0.9821164628513922,1,1
0.9717646926755037,1,0
0.9550900306932656,1,0
0.9603425441277437,1,0
0.9070670014278548,1,1
0.996315230607234,1,0
0.9760844572099522,1,0
0.88613140468792,1,0
0.9750619079485536,1,0
0.8329676064102228,0,1
0.9525324865771829,1,0
0.9589546149785594,1,0
0.8905989374440095,1,0
0.9498375030756189,1,0
0.9621594156172966,1,0
0.6675920520306404,1,0
0.9489825604904616,1,0
0.9383888899542046,1,0
0.9870028791891792,1,0
0.9571004602146056,1,0
0.9830830099790454,1,0
0.9879231043375222,1,0
0.9622624626596287,1,0
0.9037141585885337,1,1
0.9896208773121372,1,0
0.9265884759199617,1,0
0.9680312671739048,1,0
0.9659789979826885,1,0
0.9920623862172278,1,0
0.9770439928345825,1,0
0.9428314796943146,1,0
0.9575402738510489,1,0
0.9751048159759774,1,0
0.9803112141071476,1,0
0.9095511272424798,1,0
0.9734848399006552,1,0
0.9922099624872986,1,0
0.9793401366366489,1,0
0.9856192544218979,1,0
0.9090623444911783,1,0
0.9844863885684183,1,0
0.927400841388386,1,0
0.8823897441827753,1,1
0.992976143855059,1,0
0.963145774409455,1,0
0.9938082154106446,1,0
0.974708604843072,1,0
0.9258296498443709,1,0
0.9760276411295591,1,0
0.9435785398720219,1,0
0.9071786201820085,1,0
0.9057049646400485,0,1
0.9906085651245287,1,0
0.9952097126407512,1,0
0.9036064824498447,1,0
0.9173432533508311,1,0
0.9955445862428128,1,0
0.987585371071552,1,0
0.9935896701687779,1,0
0.9929694537185636,1,0
0.978993262554199,1,0
0.981295582521898,1,0
0.9776195085281242,1,0
0.9458106265771848,1,0
0.9899190043322108,1,0
0.9943451666927399,1,0
0.8284645769979778,1,0
0.9890473191570852,1,0
0.8790581626164979,1,0
0.9792660177176193,1,0
0.9770043232845138,1,0
0.97818144834867,1,0
0.988059034316375,1,0
0.9689109376376457,1,0
0.9424832055622384,1,0
0.9857966637167551,1,0
0.9935506983592164,1,0
0.957951235862792,1,0
0.8739653843152471,1,0
0.9899946482236632,1,0
0.989077786762426,1,0
0.9386650777273118,1,0
0.9882577679843085,1,0
0.9826338381019004,1,1
0.9430401715730985,1,0
0.9643015267212075,1,0
0.9114523393539208,1,0
0.9386878427542282,1,0
0.9813358978209299,1,0
0.9941270799033195,1,0
0.9517221684981529,1,0
0.9891775037394602,1,0
0.9801514811943388,1,0
0.9792303354003763,1,0
0.9091961186934758,1,0
0.9949792337708254,1,0
0.9992083249924372,1,0
0.9610221448361349,1,0
0.8042590013456984,1,0
0.9692926390050048,1,0
0.9788042764429036,1,0
0.9861925414268685,1,0
0.9911379267720065,1,0
0.9441901255285191,1,0
0.9836131315790222,1,0
0.9828167736562268,1,0
0.9513329555879914,1,0
0.9897167134322239,1,0
0.9976449772401508,1,0
0.999252414112422,1,0
0.9940196716654487,1,0
0.8862958798026228,1,1
0.979256056374018,1,0
0.9737244657942313,1,0
0.9880547059789652,1,0
0.9868798209831597,1,0
0.9605122909526193,1,0
0.8969843371900176,1,0
0.9302417662986656,1,0
0.9422704614399,1,0
0.8984632041254142,1,1
0.9888966269348044,1,0
0.9752169157982946,1,0
0.8241371835521223,0,1
0.9449076182788387,1,0
0.9178383780374068,1,0
0.9403217646601582,1,0
0.9810167811138243,1,0
0.9861454706294471,1,0
0.9893291256957613,1,0
0.980994314790898,1,0
0.7465375066520221,0,1
0.991013975333295,1,0
0.9662513520875139,1,0
0.9950308952928046,1,0
0.8566972039851182,1,0
0.9775050231884581,1,0
0.924140115724717,1,0
0.8994857597309667,1,0
0.9635831956721257,1,0
0.9886643000043585,1,0
0.8545455129600881,1,1
0.9928426236910828,1,0
0.9845597405155493,1,0
0.8042666853622148,1,0
0.9356887680195013,1,0
0.9767872459817926,1,0
0.9822281574837473,1,0
0.9808787857111203,1,0
0.9520725500144731,1,0
0.9683307225493261,1,0
0.9891223822521826,1,0
0.9555737101434474,1,0
0.9871846059126552,1,0
0.921336375957119,1,0
0.9783259531154115,1,0
0.9506599683825939,1,1
0.7380896917618744,0,1
0.9744759105774301,1,0
0.9036667036951881,1,0
0.9530733786186862,1,0
0.8390829868005114,1,0
0.9754145745555689,1,0
0.9905567302617084,1,0
0.9880363215477643,1,0
0.9948690607008172,1,0
0.9783274346555506,1,0
0.8021269085435241,0,1
0.9558836017967384,1,0
0.88349662861513,1,1
0.9894211701560026,1,0
0.987533510948537,1,0
0.9553478108899965,1,0
0.9901667200049804,1,0
0.837707780691812,1,0
0.9784450339303208,1,0
0.9754909786226297,1,0
0.9899212623142477,1,0
0.8576419302293103,0,1
0.944935496153498,1,0
0.9214556178424832,1,1
0.9781069012056661,1,0
0.9965481303712959,1,0
0.9411822049633349,1,0
0.9792816443493908,1,0
0.981493427991875,1,0
0.8686345204870497,1,0
0.9420371472902404,1,1
0.971971168017509,1,0
0.988125283658996,1,0
0.9849652464267354,1,0
0.9749384298859088,1,0
0.9916341713380553,1,0
0.9818633577379251,1,0
0.9688484644428048,1,0
0.9940677767698711,1,1
0.9637531799087801,1,0
0.9314027583393598,1,0
0.9403769199938251,1,0
0.995932570231449,1,0
0.9821173316540217,1,0
0.994536865123602,1,0
0.9868648760948936,1,0
0.8228466483197059,1,1
0.9955902661246392,1,0
0.9593782970944836,1,0
0.9917623355378182,1,0
0.9569388775122225,1,0
0.9882638074469889,1,0
0.9806403936549585,1,0
0.9777857022028891,1,0
0.9986216799289344,1,0
0.8629181377027288,0,1
0.9743863437822081,1,0
0.9969873913429673,1,0
0.9542164210554005,1,0
0.9908613179396798,1,0
0.9850432554556756,1,0
0.9923134877506506,1,0
0.9561186044205569,1,0
0.9992771708807087,1,0
0.9931693070826659,1,0
0.9933602651915162,1,0
0.9788269160954725,1,0
0.9489737012190274,1,0
0.9989396169572584,1,0
0.9554362548193864,1,0
0.8317846023787184,1,0
0.9883795501413537,1,0
0.9956191925748523,1,0
0.9689651940722425,1,0
0.9850209968612731,1,0
0.8928658497675568,0,1
0.9822271983285854,1,0
0.9101980161517642,1,0
0.9445181046642088,1,0
0.9043873644264746,1,0
0.9872990258873152,1,0
0.9492602658266088,1,0
0.8917448195559415,0,1
0.9635045222713052,1,0
0.9772853218030687,1,0
