username,portfolio_size,agentic_share,avg_mu,avg_builds
monty15,2,0.5,2.5,11.0
mranderson323,5,0.6,0.6,6.0
mrbridge,23,0.522,7.6521739130434785,64.30434782608695
mrdoe,77,0.987,0.974025974025974,5.909090909090909
mrscrapercom,3,0.333,0.3333333333333333,10.0
muhammad-bilal,7,1.0,1.0,20.142857142857142
multiplex,5,0.0,0.6,2.4
mysteriousshadow,4,0.0,1.25,33.5
n.nobar,2,0.0,1.5,19.0
neatrat,10,0.2,94.5,22.4
nerdnd,6,0.0,0.5,3.3333333333333335
newscatcher,10,0.1,0.8,19.3
nick_slam,2,0.0,0.0,7.0
nourishing_courier,10,0.7,3.4,14.3
obedient_hierarchy,4,0.0,0.5,4.5
okpoorav,2,1.0,0.5,5.5
omarjab,2,1.0,1.0,24.5
oneary,73,0.959,1.7123287671232876,14.287671232876713
ongoing_saint,4,1.0,1.0,2.5
openapi,2,0.0,1.0,18.0
opility,2,1.0,1.0,7.5
optimus-fulcria,16,0.0,1.75,4.3125
optirefine,3,1.0,1.0,14.0
outspoken_strategy,14,0.214,6.642857142857143,9.928571428571429
outstanding_vegetable,36,1.0,0.8055555555555556,2.0277777777777777
pabloalcolea02,2,1.0,1.0,3.5
parseforge,1808,0.987,2.2660398230088497,17.775995575221238
patient_discovery,38,1.0,26.394736842105264,4.7894736842105265
pattonholdings,15,1.0,0.2,1.8666666666666667
peaceful_pushpins,7,1.0,1.4285714285714286,96.28571428571429
petroshong,2,0.0,0.5,26.0
philzx,3,1.0,1.3333333333333333,8.0
pink_fence,5,0.8,1.0,1.6
plastic_keelboat,2,0.0,0.0,1.0
plowdata,14,0.714,7.428571428571429,16.642857142857142
plum_spear,6,0.833,1.0,6.166666666666667
powerbox,48,1.0,0.7708333333333334,1.3958333333333333
practical_ophthalmologist_iuq,9,1.0,0.7777777777777778,7.666666666666667
praise-most-high,4,1.0,1.0,2.0
promoshare,3,1.0,0.6666666666666666,114.0
prospeo,3,0.0,0.3333333333333333,1.0
psymall,3,0.667,1.6666666666666667,2.3333333333333335
puskin,7,0.0,0.8571428571428571,2.4285714285714284
pv_maps,2,1.0,1.0,15.0
qoqa,3,0.0,0.6666666666666666,29.0
rakser,2,0.0,3.0,10.5
ramsford,11,1.0,0.45454545454545453,3.6363636363636362
rapturous_dancehall,3,0.667,1.0,3.3333333333333335
real1ty,3,1.0,4.333333333333333,17.333333333333332
reapx,151,1.0,0.9006622516556292,18.165562913907284
reverberant_equality,28,0.0,0.17857142857142858,3.1785714285714284
rixin,16,1.0,7.375,10.25
rtworule,8,1.0,0.75,4.375
rupom888,48,1.0,3.3333333333333335,6.833333333333333
ruslanzotkin,5,1.0,1.0,4.8
s3nafps,10,1.0,1.0,4.7
s5ifty4,10,1.0,1.0,1.4
s7_studio,3,0.667,0.6666666666666666,1.0
samstorm,21,0.048,5.619047619047619,27.285714285714285
santamaria-automations,144,1.0,8.791666666666666,18.71527777777778
sanztheo,2,1.0,3.0,10.5
schnellscrapers,23,0.957,1.565217391304348,5.521739130434782
scrap3r,9,0.0,2.3333333333333335,28.444444444444443
scrap_them_all,13,1.0,0.46153846153846156,6.769230769230769
scrapebase,38,0.0,0.7105263157894737,3.710526315789474
scrapingdino,2,1.0,1.0,2.0
scraply,40,0.0,0.925,3.925
scrappy_mammal,2,0.0,5.5,7.5
sebarb,2,1.0,0.5,5.5
service-paradis,3,1.0,1.3333333333333333,9.666666666666666
shaggydev,2,1.0,0.0,10.0
shelvick,14,1.0,5.5,40.92857142857143
sherlock_labs,2,0.0,0.0,7.5
sheshinmcfly,34,0.971,2.1470588235294117,18.294117647058822
shoebill-dev27,8,1.0,0.875,2.5
siccscha,4,1.0,1.0,6.5
signal_lab,10,1.0,1.0,18.5
signaliz,8,0.5,0.875,10.75
singaporedata,9,0.444,1.0,2.5555555555555554
skebby,2,0.5,3.5,9.5
skillsvaults,3,1.0,1.0,6.0
skystone_labs,7,1.0,5.0,12.571428571428571
slate_spool,10,1.0,0.9,2.8
smart-digital,8,0.375,15.75,39.5
smorgi_apps,42,1.0,1.0238095238095237,3.5476190476190474
snipercoder,8,1.0,129.0,98.5
songd,5,0.0,1.0,54.2
sonirico,2,0.0,0.0,6.0
sonnitech,3,1.0,1.0,2.0
sootesting,9,0.556,0.5555555555555556,8.444444444444445
sportsverse,5,1.0,0.4,9.0
sve,2,0.0,1.5,22.5
szopers,2,0.0,1.0,2.5
tech_gear,4,0.0,1.0,6.75
theagents,10,1.0,35.0,507.5
thewolves,4,1.0,174.25,871.25
tillzero,3,0.333,1.0,26.666666666666668
toby_richmond,2,0.0,0.5,9.0
toodeep,2,0.0,1.0,31.0
topsail,5,1.0,0.6,4.6
toshiusklay,4,0.5,0.25,11.75
trakk,27,0.926,8.407407407407407,33.888888888888886
trendlab,5,0.0,2.6,1.6
trendsmcp,15,0.0,0.06666666666666667,3.2
trev0n,85,0.847,3.5176470588235293,8.305882352941177
truefetch,73,1.0,6.876712328767123,190.31506849315068
tuguidragos,2,0.5,1.0,123.0
umischael,3,0.333,0.6666666666666666,3.3333333333333335
unseenuser,38,1.0,86.8157894736842,26.657894736842106
utils,2,1.0,9.5,5.0
valek.josef,6,0.0,3.5,19.833333333333332
valiant_quarter,5,1.0,1.8,5.4
variable_redwood-owner,6,0.0,1.0,1.8333333333333333
velvety_bedbug,258,1.0,0.8953488372093024,1.5232558139534884
viable_guard,4,1.0,1.0,4.25
vivpm99,2,1.0,0.5,9.0
vnx0,15,0.733,10.266666666666667,14.8
vsekar91,15,0.0,1.0,2.066666666666667
vtrdev,4,0.5,31.0,37.25
waxlike_polecat,3,1.0,0.0,5.0
welcoming_fireplace,2,1.0,3.0,6.0
whetstonetools,5,1.0,10.2,9.2
whitewalk,2,0.0,8.0,26.5
wibuild,4,1.0,0.5,5.75
wisteria_banjo,7,0.571,0.8571428571428571,16.0
worktech,8,1.0,1.0,3.25
wsgcjj,9,1.0,0.7777777777777778,3.111111111111111
x402opklaar,12,1.0,1.1666666666666667,3.4166666666666665
yashgoyal.md,2,0.0,2.0,8.5
yawning_pit,4,0.0,1.0,4.75
yourapiservice,98,0.0,1.5,4.846938775510204
yunaremaia,4,0.0,1.0,14.75
zcamper,16,0.375,0.6875,8.6875
zenomastro,4,0.0,5.0,1.0
zestio,2,1.0,1.0,32.0
scrapeio,14,0.5,5.571428571428571,15.428571428571429
scraper_gump,2,1.0,2.5,17.5
scraperschile,40,0.35,1.65,7.2
scrapifier,14,0.857,3.357142857142857,17.857142857142858
123webdata,17,0.0,1.4705882352941178,6.647058823529412
8tp,6,1.0,1.0,10.0
abotapi,255,0.976,3.4156862745098038,19.96470588235294
adatlas,2,1.0,1.0,12.5
agilevendor,4,1.0,1.25,63.5
ahaham_bytiz,5,1.0,3.0,2.2
ai-coding-radar,5,1.0,1.0,8.0
aidatatools,2,0.0,1.0,2.5
aileo,2,0.5,0.5,2.0
aimscrape,2,0.5,17.5,27.0
aiqlabs,23,1.0,0.9565217391304348,4.130434782608695
aiscraperdev,13,1.0,4.769230769230769,16.384615384615383
aizen0,5,0.2,1.4,15.2
alizarin_refrigerator-owner,283,0.982,1.823321554770318,25.233215547703182
alpinedata,2,0.0,0.5,4.5
amicable_grid,3,0.333,0.0,8.0
amonsharma,2,0.0,0.0,8.5
andreaslh,2,1.0,0.5,1.0
andrew_avina,54,0.926,0.09259259259259259,2.4814814814814814
angaba92,8,1.0,0.875,5.25
antonionduarte,3,0.667,9.333333333333334,23.333333333333332
apage,7,1.0,1.7142857142857142,10.142857142857142
api_massta,5,0.4,0.8,28.2
apidojo,33,1.0,548.2424242424242,711.030303030303
apimie,3,0.667,0.6666666666666666,50.666666666666664
apizy,10,0.0,5.6,13.2
arjuna-x_official-owner,2,1.0,1.5,10.5
artifact-machine,11,1.0,1.0909090909090908,1.4545454545454546
astravalabs,7,1.0,6.0,28.0
autofacts,18,0.944,6.388888888888889,26.833333333333332
automation-hub,10,0.9,1.1,4.5
automly,25,0.56,22.36,6.76
battery,10,1.0,2.9,13.3
belcaidsaad,20,0.0,5.2,3.75
ben-belaouedj,3,0.0,0.6666666666666666,7.0
beydemirfurkan,2,1.0,1.0,2.5
bgfc97,96,0.052,1.0520833333333333,1.375
blitzapi,4,0.0,35.25,6.0
bluebird,3,0.0,2.0,22.0
blueorion,4,0.75,3.5,18.0
borderline,5,0.8,534.8,98.4
bot_kevin,2,0.0,0.0,41.5
brainy_frostfield,6,0.0,1.0,3.0
burn98,2,0.5,1.0,5.0
busy_evidence,2,0.0,1.0,10.0
c0nst,5,1.0,0.8,2.8
camiloop96,4,1.0,1.0,4.25
captivating_clarinet,2,1.0,0.5,18.0
centspy,4,1.0,1.0,1.5
changewire,6,1.0,1.0,2.6666666666666665
checksmithcats,26,0.0,0.9615384615384616,4.5
chivalrous_mushroom,2,0.0,0.5,20.0
cleansyntax,12,1.0,39.833333333333336,25.583333333333332
codepoetry,2,0.5,210.5,25.0
coladeu,7,1.0,56.42857142857143,36.57142857142857
complex_intricate_networks,22,1.0,2.5454545454545454,16.681818181818183
contented_academy,2,0.0,1.5,49.5
convenient_yarn,2,0.5,1.5,2.5
conversational_kermis,15,0.667,0.6666666666666666,10.466666666666667
coregent,79,1.0,4.544303797468355,10.708860759493671
crabwalker,12,1.0,1.25,11.416666666666666
crafter,2,0.0,1.0,22.0
crashlattice57,4,0.5,5.25,6.25
crawlerforge,2,0.0,2.5,10.0
crawlpilot,6,0.667,1.3333333333333333,11.833333333333334
crawlware,2,0.0,0.0,8.5
creative_maitake,2,0.0,1.0,2.0
crustapi,7,0.857,27.857142857142858,13.714285714285714
curly,7,1.0,2.142857142857143,28.714285714285715
dangul,4,1.0,1.0,1.75
danielainsworth,3,0.0,0.6666666666666666,7.0
data-slayer,50,1.0,59.18,13.6
datacortex,2,1.0,1.0,10.0
dataraptor,3,0.0,3.3333333333333335,16.0
datarava,3,1.0,9.666666666666666,56.333333333333336
datascoutlab,13,0.923,1.6153846153846154,7.076923076923077
datawinder,5,1.0,0.4,7.2
dbott23,9,0.889,0.8888888888888888,13.0
deadwood_data_solutions,18,0.833,0.9444444444444444,6.833333333333333
dev_fusion,4,0.0,427.0,42.5
dev_web_col,13,0.0,1.0,6.3076923076923075
digital-ai-lab.de,10,0.0,0.7,6.4
dignified_xanadu,5,1.0,1.0,7.6
dizzyvinci,2,1.0,0.5,1.0
dobus,4,1.0,1.0,6.75
doshikevin361,2,0.5,0.5,1.0
egeusta,7,1.0,1.0,3.857142857142857
eins332570,2,1.0,1.0,4.0
eltociear,4,1.0,1.0,12.25
eltropa,2,1.0,1.0,8.0
engaging_pyrite,10,1.0,0.8,2.2
esco.api,4,0.0,0.75,1.25
extremescrapes,12,0.75,2.3333333333333335,12.916666666666666
ezvidnet,2,0.0,4.0,2.5
ezzatox,45,0.0,1.0,1.6666666666666667
familiar_universality,2,1.0,9.5,11.0
fanciful_geode,10,1.0,0.4,3.6
fantastic-jobs,27,0.852,182.96296296296296,18.185185185185187
fast_api,7,0.0,1.0,8.857142857142858
figue,5,0.2,69.4,30.4
filipmajchrzak,2,0.5,1.5,4.5
fkdg_digital,4,1.0,1.0,3.0
flowengine,2,1.0,1.5,1.5
formal_sadness_xvx,4,1.0,1.0,4.25
formnexa,3,0.667,0.6666666666666666,2.3333333333333335
foxpink,4,0.0,0.25,30.0
frameprobe,3,1.0,1.0,6.0
future_creator,2,0.0,1.0,43.5
gallant_illustration,2,0.5,1.0,11.5
geekguymj,5,0.0,0.6,6.6
genial_candlestand,3,0.0,2.3333333333333335,16.0
genuine_xiphisternum,2,0.0,0.5,46.0
geodetic_marigold,14,1.0,1.0714285714285714,2.0714285714285716
getdataforu,17,0.118,4.235294117647059,6.0
gettingtechnicl,20,1.0,1.0,2.8
gingery_matsutake,2,0.0,1.0,2.5
glasswing,3,1.0,2.6666666666666665,6.666666666666667
glitch_404,3,0.333,1.6666666666666667,23.333333333333332
gmpsignal,18,1.0,1.1666666666666667,1.8333333333333333
gocreative.ai,22,0.955,2.0454545454545454,10.045454545454545
golden_box,2,0.0,1.0,22.0
great_pistachio,27,1.0,1.7037037037037037,3.740740740740741
greip,9,1.0,0.4444444444444444,6.888888888888889
grilled_gorge,3,1.0,1.0,3.6666666666666665
hairy_grape,4,0.0,0.25,1.0
halvenlabs,3,1.0,0.3333333333333333,9.666666666666666
hamzamihaidaniel,5,1.0,1.0,1.8
handsome_apostrophe,2,1.0,3.0,3.5
handstands.io,2,1.0,0.5,18.0
heliostech,5,1.0,3.6,7.2
hikayatlabs,2,1.0,1.0,35.5
huggable_quote,8,0.875,19.25,22.375
hung.ad4gate,3,0.0,41.666666666666664,25.666666666666668
huntersreeni,2,1.0,1.0,5.5
ilborso,8,0.125,2.25,63.5
illehius,10,0.9,6.4,20.9
incontrovertible_gate,5,0.8,0.8,4.8
industrial_nightfall,2,1.0,0.5,13.5
inlifeprojects,3,0.0,91.66666666666667,9.0
interactapps,2,1.0,1.0,9.5
israeloriente,2,0.0,3.0,20.0
istenotools,7,1.0,1.0,3.0
jadey_orbit,8,1.0,1.0,1.75
jakubbalada,2,0.0,60.5,47.5
jakubsuchy,2,0.0,5.0,29.5
jdepablos,19,0.0,1.5789473684210527,5.631578947368421
jmmaners,2,1.0,0.0,8.0
jotive,2,1.0,1.5,10.5
juanoox,4,0.75,1.0,11.75
jurassic_jove,18,0.833,11.444444444444445,11.5
justwatching,10,0.0,1.1,1.0
katzino,2,0.0,4.5,44.5
kayorama,5,1.0,1.0,5.8
kelvinosse,3,0.333,0.6666666666666666,9.0
kempt_sprinkles,5,1.0,0.8,1.0
kenshinsee,4,1.0,0.25,7.0
knutty_cadet,3,1.0,0.6666666666666666,8.666666666666666
koalastuff,25,1.0,0.96,5.6
kobimantzur,2,0.0,2.0,32.0
koralisx,10,0.0,0.9,2.5
krenefx,2,1.0,1.5,9.5
landgeek,3,0.0,1.0,16.333333333333332
lazydayz137,2,0.0,0.0,3.0
lazymac,22,1.0,0.8636363636363636,9.227272727272727
leftwinglautus,4,1.0,0.75,2.5
lexis-solutions,327,0.294,2.489296636085627,3.7889908256880735
lightmoon,7,1.0,1.0,9.571428571428571
lissome_tequila,2,1.0,0.5,11.0
logical_scrapers,40,0.425,15.65,12.0
loopchips,23,1.0,0.782608695652174,1.608695652173913
lowlanddata,19,1.0,1.0526315789473684,6.052631578947368
loykos,3,1.0,2.3333333333333335,38.666666666666664
luca-artur,4,0.75,3.5,32.5
lucrateresults,3,0.0,2.3333333333333335,38.333333333333336
lukass,9,0.333,2.6666666666666665,18.666666666666668
matteogenovese,4,1.0,0.5,6.5
mcpbay,2,0.0,0.5,4.0
meanusarcanus,8,1.0,1.0,2.125
meetmagnet-owner,2,0.0,2.5,11.5
meilimiao,3,0.0,0.6666666666666666,10.666666666666666
melah,2,1.0,1.0,6.0
memo23,511,0.89,23.964774951076322,35.465753424657535
merlin-hermes,7,0.0,0.8571428571428571,1.4285714285714286
mesmerizing_sorter,4,0.75,0.0,28.0
mibedk,10,1.0,0.9,12.5
miraculous_permission,2,1.0,1.0,5.5
mochiboo,21,1.0,1.9523809523809523,3.0
mof1re,15,0.867,1.8,15.666666666666666
morkerr,16,1.0,1.25,36.625
mr.data_scientist,3,0.333,5.333333333333333,24.333333333333332
mscraper,29,0.0,1.8275862068965518,51.793103448275865
mstephen190,3,0.0,3.0,24.666666666666668
nerolabs,23,1.0,1.0869565217391304,3.8260869565217392
netdev,2,1.0,1.5,7.0
neuralhex,2,0.0,1.5,1.0
nibble,10,0.6,1.1,2.9
nicocomt,2,1.0,1.0,13.5
nifty.codes,80,1.0,2.625,4.5375
night111,53,1.0,0.9811320754716981,2.2452830188679247
nikhuge,3,0.667,0.0,24.666666666666668
ninhothedev,232,0.983,1.0948275862068966,1.8879310344827587
ninz,2,0.5,2.0,31.0
noddsolutions,2,0.0,0.0,44.5
nonstop-greed,2,0.0,1.0,3.5
northbound-data,3,1.0,1.0,19.666666666666668
novashieldai,20,1.0,1.4,4.45
nwichter,4,0.0,0.5,8.75
nxv107,2,1.0,1.0,1.5
nyxar_dev,5,0.0,0.4,1.4
ohlava,3,0.0,0.6666666666666666,13.666666666666666
omarchydev,4,0.5,0.5,13.75
omegapointsolutions,4,1.0,1.0,3.75
one-api,32,1.0,32.03125,10.4375
one_house,12,0.917,1.6666666666666667,4.75
onidivo,11,0.091,1.3636363636363635,17.181818181818183
opaldata,5,0.2,1.4,5.8
openclawai,11,0.273,44.90909090909091,25.90909090909091
orkanaltinsoy,2,0.0,1.0,2.5
outofboundslab,3,0.0,1.0,5.666666666666667
ovaimerali,3,1.0,1.0,9.0
overlookdata,3,1.0,1.0,9.0
oza-dev,4,0.5,1.25,8.25
payai,7,0.0,1.1428571428571428,12.0
pdcul,2,0.0,1.0,1.0
perfectscrape,15,0.0,1.9333333333333333,17.0
peterasorensen,2,0.5,81.5,105.5
phmlabs,2,0.0,0.5,9.0
pixflor,10,1.0,4.8,2.8
plat,6,0.833,0.8333333333333334,24.833333333333332
ponderable_hydrometer,59,1.0,1.1016949152542372,2.23728813559322
powerful_bachelor,39,0.077,1.8205128205128205,13.666666666666666
predictable_function,4,0.0,0.25,5.75
price_matters,2,0.5,0.5,25.0
prince.sh,6,0.833,1.0,10.0
pro100chok,30,0.833,43.8,27.1
prodmarkllc,4,0.75,1.25,18.25
prolific_vibraphone,3,0.0,0.3333333333333333,2.6666666666666665
prooflio,4,0.75,1.75,2.75
pumpkin_xyst,2,0.0,1.0,1.0
qpayre,3,0.0,0.6666666666666666,21.0
quakerish_joyride,2,0.0,0.5,4.0
quiet_dictionary,2,1.0,1.5,8.0
rastriq,95,0.853,1.8736842105263158,38.45263157894737
ravch,4,0.75,0.0,5.25
realtorscraper,10,0.0,0.0,6.2
red_crawler,16,1.0,7.5,19.5
refreshing_pail,2,0.5,0.5,6.0
resultsmith,3,1.0,1.0,3.6666666666666665
richard.biros,4,1.0,0.75,13.75
rigelbytes,153,0.529,1.0196078431372548,7.457516339869281
rikunk,2,0.0,0.5,6.0
rocketapi,6,1.0,1.0,4.833333333333333
romy,52,0.692,1.7692307692307692,3.7884615384615383
rook-data-tools,8,1.0,0.875,8.625
ruly_freedom,2,0.0,1.0,25.0
ryeguy96,3,0.0,1.3333333333333333,4.0
saffron_discussion,5,0.8,1.0,7.4
sambehnke,3,0.0,1.0,11.666666666666666
sandy_yclept,2,1.0,11.0,12.0
saodigital,6,0.0,1.0,9.5
saregaa,11,1.0,1.2727272727272727,10.909090909090908
scenic_bookmark,2,1.0,0.0,32.5
scenic_telescope,8,0.875,1.0,2.625
scholarstack,5,0.4,3.2,36.4
scionic_dev,2,0.5,4.0,6.5
scoutlayer,7,1.0,3.4285714285714284,16.0
scrape-creators,10,1.0,104.2,22.7
scrapeclaw,3,1.0,0.3333333333333333,7.333333333333333
scrapix,4,0.75,0.75,2.5
scrappy_garden,28,0.0,0.5,3.642857142857143
scrupulous_buckler,17,1.0,1.0588235294117647,5.764705882352941
seeb,125,0.632,1.016,7.328
sejinius,5,0.0,5.4,18.8
sepia_ironmonger,2,0.0,1.0,3.5
serpxxx,119,0.134,1.0168067226890756,4.151260504201681
shahidirfan,420,0.686,6.609523809523809,10.861904761904762
sheeny_pediment,3,1.0,1.0,13.333333333333334
shubham_patel,2,0.5,0.0,2.0
silicon1235,13,0.0,1.0,1.5384615384615385
sociavault,7,0.0,10.428571428571429,5.428571428571429
soft_alexist,99,0.0,0.98989898989899,1.303030303030303
soft_but_savage,4,0.75,1.75,12.25
solana,2,0.0,2.5,18.5
sones,6,1.0,49.5,26.666666666666668
sourcesauce,7,0.857,1.1428571428571428,3.7142857142857144
spider.engine,2,0.0,2.5,14.0
startquicklabs,2,1.0,1.0,17.5
statanow,4,1.0,7.0,25.75
steadyfetch,7,1.0,4.0,10.857142857142858
stealth_mode,475,0.819,1.2526315789473683,2.888421052631579
stellaboost,3,0.333,2.0,33.333333333333336
stellar_ballet_0bu,20,0.25,0.9,6.75
sthiven_r,8,1.0,0.5,3.125
strajk,2,0.0,2.0,9.5
strange-advanced-marketing,5,0.0,0.2,2.8
substitute99,2,1.0,0.5,18.0
synk,2,0.0,1.0,113.5
technicaldost,93,0.935,1.2473118279569892,2.881720430107527
tenderpilot-data,2,0.0,1.0,5.5
theleadforge,3,1.0,1.0,5.0
theo,4,0.0,0.5,2.0
thoob,28,1.0,1.1785714285714286,7.75
thriftykiwi,32,1.0,1.0,3.03125
tjgarcia0427,2,1.0,1.0,2.5
tolvan,2,1.0,1.0,5.0
tom_mobi,2,1.0,1.0,12.5
topnetworks,3,1.0,0.3333333333333333,2.6666666666666665
totaka,28,0.821,2.5714285714285716,23.964285714285715
trantorsoftware,2,0.5,0.5,4.5
travelmonitorlab,9,0.889,1.1111111111111112,11.444444444444445
truenorth,29,0.897,0.8275862068965517,5.517241379310345
trysmartapi,2,1.0,110.0,8.0
twitterapi,24,0.0,0.6666666666666666,5.416666666666667
unanimous_venus,4,0.5,1.25,8.75
unbearable_dev,6,0.0,0.3333333333333333,7.666666666666667
upworkprashantp,2,1.0,1.0,4.5
v0iddo,51,0.843,0.9411764705882353,2.1176470588235294
valig,7,1.0,1675.4285714285713,11.714285714285714
versusmedia,2,0.5,1.0,7.0
viniman27,10,0.0,0.9,1.0
vivianferreira,2,0.5,1.5,14.5
vivid_astronaut,221,0.959,0.26244343891402716,6.579185520361991
vjkhush,4,0.75,1.25,10.75
vmscrapers,2,0.0,0.5,7.5
vonsensey,47,1.0,1.0,9.085106382978724
voyager,4,1.0,292.0,542.5
wearable_monkey,2,1.0,0.5,4.5
web.harvester,32,0.031,2.5625,30.875
webscrap18,7,0.143,1.1428571428571428,18.428571428571427
westerly_breaker,9,0.0,0.6666666666666666,2.5555555555555554
wiry_kingdom,19,1.0,0.2631578947368421,1.4210526315789473
woven_dimple,5,0.0,1.0,4.2
x2ppi,3,1.0,1.0,15.666666666666666
xavierfok,2,0.0,1.5,10.5
xavvyness,4,0.75,0.75,138.75
xcalibur,2,1.0,1.0,10.5
xmolodtsov,5,0.4,40.0,29.4
your_scraper_guy,3,0.667,0.6666666666666666,2.0
yowling_qualifier,2,0.0,0.5,44.5
yummy_gelato,3,1.0,1.3333333333333333,11.333333333333334
yungstentech,13,1.0,0.6923076923076923,8.307692307692308
zentrafoundry,210,1.0,1.0,43.06666666666667
scrapemesh,33,0.0,0.5151515151515151,4.2727272727272725
scraper_one,10,1.0,239.7,174.8
scrapercoder,4,0.0,0.5,3.25
scraperhive,3,1.0,9.333333333333334,40.0
scraperoka,244,0.0,0.9221311475409836,3.7295081967213113
scrapersdelight,175,0.977,1.8171428571428572,4.702857142857143
scraperx,47,0.0,1.3191489361702127,5.574468085106383
scrapestorm,486,0.01,0.6460905349794238,5.327160493827161
